home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
CR Flamengo,Clube Atlético Mineiro,1,0,15 de outubro de 2022 20:30,Estádio Jornalista Mário Filho (Maracanã),51.179,Ramon Abatti,"[{""player"": ""Victor Hugo Gomes Silva"", ""minute"": ""25'""}, {""player"": ""Matheus Fran\u00e7a de Oliveira"", ""minute"": ""42'""}, {""player"": ""Aderbar Melo dos Santos Neto"", ""minute"": ""90+1'""}, {""player"": ""Fabr\u00edcio Bruno Soares de Faria"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Everton Sousa Soares"", ""minute"": ""38'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qn4x86aslgdwyg0tydv6yvis
América FC (Minas Gerais),Fortaleza EC,1,2,15 de outubro de 2022 20:30,Estádio Raimundo Sampaio,2.863,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""37'""}]",[],"[{""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""53'""}, {""player"": ""Guilherme de Jesus da Silva"", ""minute"": ""60'""}, {""player"": ""Jos\u00e9 Rom\u00e1rio Silva de Souza"", ""minute"": ""78'""}]",[],"[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""83'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""74'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qjrpyjygw10p9wnyak5rkufo
Santos FC Sao Paulo,EC Juventude,4,1,10 de outubro de 2022 20:00,Vila Belmiro,9.171,José Mendonça da Silva Jr.,"[{""player"": ""Lucas Henrique Barbosa"", ""minute"": ""16'""}, {""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""52'""}]",[],"[{""player"": ""Lucas Braga Ribeiro"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Madson Ferreira dos Santos"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Lucas Braga Ribeiro"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pxcnfo6yeolnr6whlxqtyiac
Atlético Goianiense,SE Palmeiras,1,1,10 de outubro de 2022 18:30,Estádio Antônio Accioly,12.089,Bruno Arleu de Araújo,"[{""player"": ""Edson Fernando da Silva Gomes"", ""minute"": ""16'""}, {""player"": ""Willian Marlon Ferreira Moraes"", ""minute"": ""28'""}, {""player"": ""Jorge de Moura Xavier"", ""minute"": ""66'""}, {""player"": ""Shaylon Kallyson Cardozo"", ""minute"": ""72'""}]",[],"[{""player"": ""Shaylon Kallyson Cardozo"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""34'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""66'""}]",[],"[{""player"": ""Murilo Cerqueira Paim"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3q9jbjitvxbcj63gop53c9gyc
Fluminense FC,América FC (Minas Gerais),0,2,9 de outubro de 2022 18:00,Estádio Jornalista Mário Filho (Maracanã),23.324,Leandro Pedro Vuaden,"[{""player"": ""Nathan Allan de Souza"", ""minute"": ""64'""}]",[],[],"[{""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""20'""}, {""player"": ""Everaldo Silva do Nascimento"", ""minute"": ""40'""}, {""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""88'""}]",[],"[{""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Matheus Leonardo Sales Cardoso"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pkl35r64i933kyuafxi0zpxw
Coritiba FBC,Red Bull Bragantino,2,1,9 de outubro de 2022 18:00,Couto Pereira,16.977,Ramon Abatti,"[{""player"": ""Guto Ferreira"", ""minute"": ""6'""}]","[{""player"": ""Warley Leandro da Silva"", ""minute"": ""4'""}]","[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Bruno Gomes da Silva Clevel\u00e1rio"", ""minute"": ""58'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jadsom Meemyas de Oliveira da Silva"", ""minute"": ""16'""}, {""player"": ""Maycon Cleiton de Paula Azevedo"", ""minute"": ""27'""}, {""player"": ""Lucas Evangelista Santana de Oliveira"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Werik Silva Pinto"", ""minute"": ""26'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qgedgbcjhj243sfsd8xfycd0
Clube Atlético Mineiro,Ceará SC,0,0,9 de outubro de 2022 18:00,Mineirão,34.718,Flavio Rodrigues De Souza,"[{""player"": ""Ot\u00e1vio Henrique Passos Santos"", ""minute"": ""47'""}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""53'""}, {""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""62'""}]",[],[],"[{""player"": ""Luiz Ot\u00e1vio Anacleto Leandro"", ""minute"": ""16'""}, {""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""59'""}, {""player"": ""Richardson Fernandes dos Santos"", ""minute"": ""59'""}, {""player"": ""Diego Rigonato Rodrigues"", ""minute"": ""85'""}, {""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""90+4'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pget5lyx0srt2rbo9anf2fis
São Paulo FC,Botafogo FR,0,1,9 de outubro de 2022 16:00,Morumbi,23.918,Jean Pierre Goncalves Lima,"[{""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""45'""}, {""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""81'""}, {""player"": ""M\u00e1rcio Rafael Ferreira de Souza"", ""minute"": ""84'""}]","[{""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""87'""}]",[],"[{""player"": ""Victor Hugo Soares dos Santos"", ""minute"": ""45+3'""}, {""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""80'""}]",[],"[{""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pp8ewxqomigwhj5iuneb9rf8
Fortaleza EC,Avai FC,2,0,9 de outubro de 2022 16:00,Castelão,40.968,Luiz Flávio de Oliveira,"[{""player"": ""Guilherme de Jesus da Silva"", ""minute"": ""79'""}]",[],"[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}, {""player"": ""H\u00e9rcules Pereira do Nascimento"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Bruno C\u00e9sar Pereira da Silva"", ""minute"": ""61'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3q47c238qyx58xnc6w8urbcb8
SC Internacional,Goiás EC,4,2,9 de outubro de 2022 11:00,Beira-Rio,31.554,Edina Alves Batista,"[{""player"": ""Pedro Henrique Konzen Medina da Silva"", ""minute"": ""68'""}, {""player"": ""Mano Menezes"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Maur\u00edcio Magalh\u00e3es Prado"", ""minute"": ""13'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Alan Patrick Louren\u00e7o"", ""minute"": ""42'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Alan Patrick Louren\u00e7o"", ""minute"": ""57'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Carlos Mar\u00eda de Pena Bonino"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jackson Diego Ibraim Fagundes"", ""minute"": ""4'""}, {""player"": ""Ada\u00edlson Freire Pereira da Silva"", ""minute"": ""44'""}, {""player"": ""Luan Dias da Silva"", ""minute"": ""60'""}, {""player"": ""Hugo Ferreira de Farias"", ""minute"": ""65'""}, {""player"": ""Danilo Carvalho Barcelos"", ""minute"": ""90+1'""}, {""player"": ""Lucas Halter"", ""minute"": ""90+4'""}, {""player"": ""Magno Jos\u00e9 da Silva"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Pedro Ra\u00fal Garay da Silva"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Pedro Ra\u00fal Garay da Silva"", ""minute"": ""45+3'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3q0teky7cuxe4k4qk8uuan0us
SC Corinthians Paulista,Club Athletico Paranaense,2,1,8 de outubro de 2022 21:00,Neo Química Arena,38.403,Anderson Daronco,"[{""player"": ""Ramiro Moschen Benetti"", ""minute"": ""69'""}]",[],"[{""player"": ""Fabi\u00e1n Cornelio Balbuena Gonz\u00e1lez"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 0}, {""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 1}]",[],[],"[{""player"": ""Erick Luis Conrado Carvalho"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3ptkowh3d0prhcxqrd1ynldec
Cuiabá EC,CR Flamengo,1,2,8 de outubro de 2022 19:00,Arena Pantanal,40.059,Raphael Claus,"[{""player"": ""Kelvin David Osorio Antury"", ""minute"": ""19'""}, {""player"": ""Alan Pereira Empereur"", ""minute"": ""38'""}]",[],"[{""player"": ""Rafael Gustavo Meneghel Gava"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Diego Ribas da Cunha"", ""minute"": ""34'""}, {""player"": ""Pablo Nascimento Castro"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Matheus Fran\u00e7a de Oliveira"", ""minute"": ""58'"", ""cont"": 0, ""penal"": 0}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qcvnvs5w463zrm7slmzexlp0
Avai FC,Botafogo FR,1,2,6 de outubro de 2022 20:00,Ressacada,6.097,Paulo Cesar Zanovelli da Silva,"[{""player"": ""Bruno C\u00e9sar Pereira da Silva"", ""minute"": ""31'""}, {""player"": ""William de Oliveira Pottker"", ""minute"": ""46'""}]",[],"[{""player"": ""Guilherme Bissoli Campos"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""28'""}, {""player"": ""Rafael Pereira da Silva"", ""minute"": ""73'""}, {""player"": ""Fernando Mar\u00e7al de Oliveira"", ""minute"": ""77'""}, {""player"": ""Jefferson Ruan Pereira dos Santos"", ""minute"": ""86'""}]",[],"[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3p9lx675b94kwc93p07hgsmqc
América FC (Minas Gerais),São Paulo FC,1,2,6 de outubro de 2022 20:00,Estádio Raimundo Sampaio,3.916,Ramon Abatti,"[{""player"": ""Danilo Fernando Avelar"", ""minute"": ""25'""}, {""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""43'""}]",[],"[{""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""10'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jonathan Calleri"", ""minute"": ""26'""}, {""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""39'""}, {""player"": ""Jo\u00e3o Miranda de Souza Filho"", ""minute"": ""65'""}, {""player"": ""Alisson Euler de Freitas Castro"", ""minute"": ""81'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Alisson Euler de Freitas Castro"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3oijqh16w0scspy8b21fgomxg
SE Palmeiras,Coritiba FBC,4,0,6 de outubro de 2022 19:00,Allianz Parque,39.877,Braulio da Silva Machado,"[{""player"": ""Eduard Andr\u00e9s Atuesta Velasco"", ""minute"": ""30'""}]",[],"[{""player"": ""Mayke Rocha de Oliveira"", ""minute"": ""15'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""77'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gabriel Boschilia"", ""minute"": ""42'""}, {""player"": ""Thonny Anderson da Silva Carvalho"", ""minute"": ""89'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3osd7owkz5c13d98h3azkeluc
Santos FC Sao Paulo,Clube Atlético Mineiro,1,2,5 de outubro de 2022 21:30,Vila Belmiro,9.278,Bruno Arleu de Araújo,"[{""player"": ""Lucas Braga Ribeiro"", ""minute"": ""80'""}, {""player"": ""Jo\u00e3o Paulo Silva Martins"", ""minute"": ""90+1'""}]","[{""player"": ""Nathan Santos de Ara\u00fajo"", ""minute"": ""89'""}]","[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""31'""}, {""player"": ""Ademir da Silva Santos J\u00fanior"", ""minute"": ""42'""}, {""player"": ""Everson Felipe Marques Pires"", ""minute"": ""87'""}, {""player"": ""Allan Rodrigues de Souza"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Givanildo Vieira de Souza"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ignacio Mart\u00edn Fern\u00e1ndez"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3ovw0gno1kbqlt5vzu14ew36c
CR Flamengo,SC Internacional,0,0,5 de outubro de 2022 21:30,Estádio Jornalista Mário Filho (Maracanã),43.710,Flavio Rodrigues De Souza,"[{""player"": ""David Luiz Moreira Marinho"", ""minute"": ""19'""}, {""player"": ""Thiago Maia Alencar"", ""minute"": ""84'""}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""90+7'""}]",[],[],"[{""player"": ""Pedro Henrique Konzen Medina da Silva"", ""minute"": ""54'""}, {""player"": ""Gabriel Iv\u00e1n Mercado"", ""minute"": ""61'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3olttevl75q8e7p5b5erpylg4
Club Athletico Paranaense,Fortaleza EC,1,1,5 de outubro de 2022 19:30,Arena da Baixada,15.646,Rafael Rodrigo Klein,"[{""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""82'""}, {""player"": ""Tom\u00e1s Esteban Cuello"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Pablo Felipe Teixeira"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Juan Pablo Vojvoda"", ""minute"": ""42'""}, {""player"": ""Brayan Andr\u00e9s Ceballos Jim\u00e9nez"", ""minute"": ""76'""}]",[],"[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""15'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pcvql5p7r0e1ntk812owdwk4
Ceará SC,Goiás EC,1,1,5 de outubro de 2022 19:00,Castelão,16.702,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Richardson Fernandes dos Santos"", ""minute"": ""11'""}, {""player"": ""Gabriel Santos Cordeiro Lacerda"", ""minute"": ""44'""}, {""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""58'""}, {""player"": ""John Steven Mendoza Valencia"", ""minute"": ""66'""}]",[],"[{""player"": ""John Steven Mendoza Valencia"", ""minute"": ""47'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jackson Diego Ibraim Fagundes"", ""minute"": ""22'""}, {""player"": ""Hugo Ferreira de Farias"", ""minute"": ""83'""}, {""player"": ""Luan Dias da Silva"", ""minute"": ""90+11'""}, {""player"": ""Fellipe Ramos Ignez Bastos"", ""minute"": ""90+12'""}]",[],"[{""player"": ""Nicolas Godinho Johann"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""61'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3p2p8o1bpbfidlnu757m9ocgk
Red Bull Bragantino,Cuiabá EC,2,1,5 de outubro de 2022 19:00,Nabizão,2.704,Jefferson Ferreira de Moraes,"[{""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""45+2'""}, {""player"": ""Aderlan de Lima Silva"", ""minute"": ""86'""}]",[],"[{""player"": ""Werik Silva Pinto"", ""minute"": ""45+5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Pedro Vilardi Pinto"", ""minute"": ""43'""}, {""player"": ""Denilson Alves Borges"", ""minute"": ""45+5'""}, {""player"": ""Ant\u00f3nio Oliveira"", ""minute"": ""45+6'""}, {""player"": ""Gustavo Henrique Alves Silva"", ""minute"": ""75'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3op2fi3uxbilem1szawliokyc
Atlético Goianiense,Fluminense FC,3,2,5 de outubro de 2022 19:00,Estádio Antônio Accioly,6.075,Anderson Daronco,"[{""player"": ""Airton Mois\u00e9s Santos Sousa"", ""minute"": ""41'""}, {""player"": ""Gabriel Baralhas dos Santos"", ""minute"": ""45+4'""}, {""player"": ""Jefferson Junio Ant\u00f4nio da Silva"", ""minute"": ""65'""}, {""player"": ""Leonardo Augusto dos Santos Pereira"", ""minute"": ""72'""}]",[],"[{""player"": ""Diego Chur\u00edn Puyo"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Gabriel Baralhas dos Santos"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marlon Rodrigues de Freitas"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Jhon Adolfo Arias Andrade"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""37'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3p65nrbksp4kgvqil3uxndel0
EC Juventude,SC Corinthians Paulista,2,2,4 de outubro de 2022 21:30,Alfredo Jaconi,3.159,Wagner do Nascimento Magalhaes,"[{""player"": ""Ruan Pereira Duarte"", ""minute"": ""90+5'""}]",[],"[{""player"": ""\u00d3scar Ram\u00f3n Ruiz Roa"", ""minute"": ""46'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Isidro Miguel Pitta Sald\u00edvar"", ""minute"": ""62'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Carlos Gilberto do Nascimento Silva"", ""minute"": ""31'""}, {""player"": ""Adson Ferreira Soares"", ""minute"": ""88'""}]",[],"[{""player"": ""Giuliano Victor de Paula"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3oz7han841iflyq1g4trrhtec
Botafogo FR,SE Palmeiras,1,3,3 de outubro de 2022 20:00,Estádio Nilton Santos,16.545,Wilton Pereira Sampaio,"[{""player"": ""Victor Hugo Soares dos Santos"", ""minute"": ""8'""}, {""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""42'""}, {""player"": ""Hugo Gon\u00e7alves Ferreira Neto"", ""minute"": ""63'""}, {""player"": ""Romildo Del Piage de Souza"", ""minute"": ""89'""}]",[],"[{""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""45+4'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""57'""}, {""player"": ""Abel Ferreira"", ""minute"": ""72'""}]",[],"[{""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""26'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Mayke Rocha de Oliveira"", ""minute"": ""36'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eduardo Pereira Rodrigues"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""69'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3nwdlvy4nqffgogd3hqf6x15g
SC Corinthians Paulista,Cuiabá EC,2,0,1 de outubro de 2022 21:00,Neo Química Arena,37.445,Caio Max Augusto Vieira,"[{""player"": ""Fausto Mariano Vera"", ""minute"": ""50'""}]",[],"[{""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 0}, {""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""45+4'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3nsywci5cd4fhmuzzgfc9vl78
Goiás EC,Fortaleza EC,0,1,1 de outubro de 2022 19:00,Estádio Hailé Pinheiro (Serrinha),9.898,Raphael Claus,"[{""player"": ""Auremir Evangelista dos Santos"", ""minute"": ""11'""}, {""player"": ""Ada\u00edlson Freire Pereira da Silva"", ""minute"": ""45+3'""}, {""player"": ""S\u00e1vio Ant\u00f4nio Alves"", ""minute"": ""75'""}]",[],[],"[{""player"": ""Guilherme de Jesus da Silva"", ""minute"": ""25'""}, {""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""89'""}]",[],"[{""player"": ""Lucas Pacheco Affini"", ""minute"": ""14'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3o6mnw6ti966uqgdgxz17egic
CR Flamengo,Red Bull Bragantino,4,1,1 de outubro de 2022 19:00,Estádio Jornalista Mário Filho (Maracanã),46.698,Anderson Daronco,"[{""player"": ""Giorgian Daniel de Arrascaeta Benedetti"", ""minute"": ""45+2'""}]",[],"[{""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Guilherme Abreu dos Santos"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Guilherme Abreu dos Santos"", ""minute"": ""70'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Guilherme Abreu dos Santos"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""4'""}]","[{""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3nlz3k25el5tz39fqvfhv0zdg
